artist_name,track_name,Tempo,Cut Time Feel,Triple Meter,Compound Meter,Odd Meter,Swing Feel,Shuffle Feel,Syncopation Low to High,Backbeat,Danceability
joy division,day of the lords,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
the cardigans,lovefool,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
lou reed,perfect day,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
thom yorke,black swan,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4
u2,sunday bloody sunday,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
gnarls barkley,gone daddy gone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
björk,human behaviour,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4
britney spears,toy soldier,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0
the strokes,hard to explain,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
franz ferdinand,cheating on you,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
björk,bachelorette,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
oasis,champagne supernova,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4
crystal castles,untrust us,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
sigur rós,hoppipolla,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2
tool,lost keys (blame hofmann),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
placebo,drag,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
neutral milk hotel,two-headed boy,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
gorillaz,dirty harry,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.8
daft punk,technologic,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
pink floyd,hey you,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
amy winehouse,he can only hold her,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.8
the smiths,heaven knows i'm miserable now,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
pink floyd,any colour you like,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
the shins,so says i,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
plain white t's,hey there delilah,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
the strokes,barely legal,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the killers,mr brightside,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
röyksopp,poor leno,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
the beatles,i want to hold your hand,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
sigur rós,gobbledigook,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.8
placebo,special k,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
radiohead,there there,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4
muse,thoughts of a dying atheist,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
editors,blood,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
mgmt,4th dimensional transition,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.6
pixies,gigantic,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
joy division,insight,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4
justice,genesis,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
a perfect circle,the noose,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.4
justin timberlake,sexyback,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
pearl jam,alive,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
portishead,nylon smile,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2
patrick wolf,the magic position,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
björk,pagan poetry,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
the kooks,eddie's gun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
ac/dc,you shook me all night long,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
black rebel motorcycle club,red eyes and tears,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
yeah yeah yeahs,phenomena,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
klaxons,isle of her,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
klaxons,two receivers,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.8
metric,monster hospital,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
rhianna,don't stop the music,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
joy division,dead souls,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
cut copy,lights and music,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
arctic monkeys,d is for dangerous,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the smiths,still ill,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
lez zeppelin,rock and roll,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4,1.0,0.8
new young pony club,ice cream,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
the national,brainy,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
death cab for cutie,expo '86,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the white stripes,my doorbell,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the national,mistaken for strangers,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
pantera,cowboys from hell,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4
air,le voyage de pénélope,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
muse,sunburn,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
radiohead,fitter happier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
death from above 1979,romantic rights,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
nirvana,dumb,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4
the dresden dolls,coin-operated boy,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6
coldplay,white shadows,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
cansei de ser sexy,let's make love and listen to death from above,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0
mgmt,pieces of what,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
snow patrol,shut your eyes,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the knife,the captain,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4
kings of convenience,i'd rather dance with you,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8
my bloody valentine,only shallow,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
coldplay,cemeteries of london,0.4,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.2,0.4
arctic monkeys,you probably couldn't see for the lights but you were staring straight at me,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the dandy warhols,we used to be friends,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
nirvana,the man who sold the world,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
belle and sebastian,another sunny day,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
nouvelle vague,in a manner of speaking,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.6
the cure,love song,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
yeah yeah yeahs,honeybear,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
yeah yeah yeahs,rich,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
tool,right in two,0.4,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.2
the kooks,see the world,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
interpol,pace is the trick,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
pulp,disco 2000,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
air,alpha beta gaga,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
david bowie,the man who sold the world,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
tool,lipan conjuring,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0
coldplay,what if,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
cansei de ser sexy,music is my hot hot sex,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
jack johnson,banana pancakes,0.4,0.0,0.0,0.0,0.0,0.6,0.8,0.6,0.6,0.8
feist,secret heart,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.6
thievery corporation,lebanese blonde,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
pearl jam,jeremy,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
franz ferdinand,tell her tonight,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
franz ferdinand,come on home,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
interpol,a time to be so small,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
franz ferdinand,eleanor put your boots on,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
nine inch nails,survivalism,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the beatles,because,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
yann tiersen,la noyée,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8
nine inch nails,1 ghosts i,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
pink floyd,eclipse,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2
mew,special,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
the shins,sea legs,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.6
the white stripes,the denial twist,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.6
the smiths,cemetry gates,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
yeah yeah yeahs,pin,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
david bowie,ashes to ashes,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
the smiths,panic,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
spoon,i turn my camera on,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8
the rolling stones,sympathy for the devil,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.8
james blunt,you're beautiful,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2
sigur rós,takk...,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the smiths,i know it's over,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
my chemical romance,helena,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the beach boys,wouldn't it be nice,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
metric,poster of a girl,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
u2,i still haven't found what i'm looking for,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
animal collective,grass,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
evanescence,call me when you're sober,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
arcade fire,(antichrist television blues),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the velvet underground,heroin,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
air,mike mills,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
massive attack,dissolved girl,0.4,0.8,0.0,0.0,0.0,0.2,0.2,0.6,0.4,0.4
the killers,for reasons unknown,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the kooks,you don't love me,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
the shins,young pilgrims,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
imogen heap,headlock,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
muse,interlude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
death cab for cutie,we looked like giants,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
feist,so sorry,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
the smashing pumpkins,today,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
dido,here with me,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
muse,hoodoo,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
the shins,spilt needles,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the national,fake empire,0.4,0.0,0.6,0.2,0.0,0.0,0.0,0.8,0.6,0.4
black rebel motorcycle club,rifles,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
kings of leon,king of the rodeo,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
nirvana,polly,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
nine inch nails,discipline,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
interpol,mammoth,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
afi,love like winter,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
editors,all sparks,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
pixies,tame,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
joy division,day of the lords,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
the cardigans,lovefool,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
lou reed,perfect day,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
thom yorke,black swan,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4
u2,sunday bloody sunday,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
gnarls barkley,gone daddy gone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
björk,human behaviour,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4
britney spears,toy soldier,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
the strokes,hard to explain,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
franz ferdinand,cheating on you,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
björk,bachelorette,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4
oasis,champagne supernova,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
crystal castles,untrust us,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
sigur rós,hoppipolla,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.2
tool,lost keys (blame hofmann),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
placebo,drag,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
neutral milk hotel,two-headed boy,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
gorillaz,dirty harry,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.8
the dresden dolls,coin-operated boy,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4
anton maiden,run to the hills,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
tool,sober,0.4,0.6,0.0,0.0,0.2,0.0,0.0,0.8,0.4,0.4
weezer,island in the sun,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
the beatles,get back,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
crystal castles,alice practice,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8
placebo,blind,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
radiohead,optimistic,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
metric,dead disco,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
nelly furtado,all good things (come to an end),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
kasabian,processed beats,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
portishead,the rip,0.4,0.0,0.2,1.0,0.0,0.0,0.0,0.4,0.2,0.4
daft punk,high life,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
sufjan stevens,to be alone with you,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
black rebel motorcycle club,all you do is talk,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
cut copy,hearts on fire,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
justice,dvno,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
stereophonics,dakota,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.8
depeche mode,just can't get enough,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
modest mouse,bukowski,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
my bloody valentine,sometimes,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
mogwai,auto rock,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
nirvana,drain you,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6
the shins,red rabbits,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4
mgmt,future reflections,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
led zeppelin,dazed and confused,0.4,0.0,0.0,0.8,0.0,0.2,0.8,0.6,0.6,0.2
modest mouse,bury me with it,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
muse,citizen erased,0.6,0.2,0.0,0.8,0.2,0.0,0.0,0.8,0.4,0.4
tv on the radio,staring at the sun,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
wolf parade,you are a runner and i am my father's son,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
bloc party,pioneers,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
kaiser chiefs,born to be a dancer,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
broken social scene,swimmers,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
sigur rós,sé lest,0.6,0.0,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.4
franz ferdinand,this boy,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
snow patrol,how to be dead,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
snow patrol,hands open,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
jimi hendrix,purple haze,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
norah jones,don't know why,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
britney spears,hot as ice,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
massive attack,butterfly caught,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4
múm,green grass of tunnel,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
evanescence,going under,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
the killers,bling (confession of a king),0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
bon iver,skinny love,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
depeche mode,suffer well,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
crystal castles,courtship dating,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
lez zeppelin,communication breakdown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
maxïmo park,graffiti,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
mika,love today,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
the shins,pam berry,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wolfmother,woman,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
crystal castles,magic spells,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
arctic monkeys,do me a favour,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
linkin park,what i've done,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6
the knife,like a pen,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
ac/dc,highway to hell,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.8
spoon,the way we get by,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the decemberists,the crane wife 3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
lily allen,everything's just wonderful,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
editors,bullets,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
the go! team,ladyflash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
gorillaz,last living souls,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
my bloody valentine,when you sleep,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
the strokes,soma,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
daft punk,da funk,0.6,0.0,0.0,0.0,0.0,0.4,0.2,0.8,1.0,1.0
the verve,sonnet,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the decemberists,the engine driver,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
björk,hunter,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
clap your hands say yeah,the skin of my yellow country teeth,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
iggy pop,lust for life,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the smashing pumpkins,cherub rock,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
afi,prelude 12/21,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
metric,the police and the private,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the verve,the drugs don't work,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
the beatles,back in the u.s.s.r.,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
placebo,special needs,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the velvet underground,femme fatale,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
kasabian,reason is treason,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the doors,riders on the storm,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.4,0.4
the go! team,huddle formation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0
coldplay,a message,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
black rebel motorcycle club,fault line,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
daft punk,voyager,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.0
portishead,machine gun,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
klaxons,forgotten works,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the smiths,girlfriend in a coma,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
we are scientists,the great escape,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
nick cave & the bad seeds,where the wild roses grow,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
pixies,bone machine,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
nick drake,one of these things first,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4
mogwai,glasgow mega-snake,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the coral,dreaming of you,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
regina spektor,us,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
damien rice,amie,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
asobi seksu,thursday,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8
travis,sing,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
the killers,everything will be alright,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
moby,natural blues,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6
placebo,this picture,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
panic at the disco,the only difference between martyrdom and suicide is press coverage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
gnarls barkley,smiley faces,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
weezer,hash pipe,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
