artist_name,track_name,Minor / Major Key Tonality,Harmonic Sophistication
the smashing pumpkins,eye,0.4,0.8
nine inch nails,letting you,0.0,0.6
tegan and sara,where does the good go,1.0,0.2
spoon,the underdog,1.0,0.4
spoon,the underdog,1.0,0.2
mindless self indulgence,shut me up,0.2,0.6
cold war kids,we used to vacation,1.0,0.6
the killers,this is your life,0.8,0.6
guillemots,trains to brazil,1.0,0.6
cocorosie,terrible angels,0.0,0.2
new young pony club,get lucky,0.0,0.2
elliott smith,punch and judy,0.4,0.6
my bloody valentine,touched,0.6,0.8
muse,megalomania,0.6,1.0
the beatles,maxwell's silver hammer,1.0,0.6
björk,isobel,0.0,0.8
keane,your eyes open,1.0,0.2
tool,hooker with a penis,0.4,0.6
depeche mode,behind the wheel,0.0,0.2
the libertines,don't look back into the sun,1.0,0.2
pink floyd,welcome to the machine,0.0,0.6
gwen stefani,the sweet escape,1.0,0.2
mogwai,killing all the flies,0.4,0.6
!!!,heart of hearts,0.0,0.2
nine inch nails,god given,0.0,0.6
rammstein,keine lust,0.0,0.2
rage against the machine,wake up,0.0,0.6
franz ferdinand,send him away,0.0,0.4
cansei de ser sexy,patins,0.8,0.2
bon iver,creature fear,0.6,0.6
beastie boys,sabotage,0.4,0.6
pixies,mr. grieves,0.4,0.6
aqualung,strange and beautiful (i'll put a spell on you),0.0,0.4
david bowie,sound and vision,1.0,0.6
vampire weekend,m79,1.0,0.4
explosions in the sky,six days at the bottom of the ocean,0.4,0.2
i'm from barcelona,we're from barcelona,1.0,0.2
pearl jam,oceans,0.8,0.2
pixies,crackity jones,0.6,0.6
beck,lost cause,0.4,0.2
keane,leaving so soon?,0.8,0.6
the fray,she is,1.0,0.2
sonic youth,reena,0.6,0.6
belle and sebastian,the fox in the snow,1.0,0.2
bloc party,kreuzberg,0.0,0.2
m83,run into flowers,0.0,0.2
wilco,war on war,1.0,0.6
franz ferdinand,turn it on,0.2,0.2
modest mouse,black cadillacs,0.2,0.6
modest mouse,little motel,0.8,0.2
metric,the list,0.4,0.2
hot chip,boy from school,0.0,0.2
peter bjorn and john,amsterdam,1.0,0.2
cat power,free,0.0,0.2
mindless self indulgence,shut me up,0.0,0.6
cold war kids,we used to vacation,0.8,0.6
the killers,this is your life,0.6,0.6
guillemots,trains to brazil,1.0,0.6
cocorosie,terrible angels,0.0,0.2
new young pony club,get lucky,0.0,0.2
elliott smith,punch and judy,0.4,0.6
my bloody valentine,touched,0.4,0.8
muse,megalomania,0.0,0.8
the beatles,maxwell's silver hammer,1.0,0.6
björk,isobel,0.0,0.8
keane,your eyes open,0.0,0.2
tool,hooker with a penis,0.0,0.8
depeche mode,behind the wheel,0.0,0.2
the libertines,don't look back into the sun,1.0,0.2
pink floyd,welcome to the machine,0.2,0.2
gwen stefani,the sweet escape,1.0,0.2
mogwai,killing all the flies,0.2,0.6
!!!,heart of hearts,0.6,0.2
nine inch nails,god given,0.0,0.2
rammstein,keine lust,0.0,0.2
rage against the machine,wake up,0.0,0.6
franz ferdinand,send him away,0.0,0.4
cansei de ser sexy,patins,1.0,0.2
bon iver,creature fear,0.4,0.6
beastie boys,sabotage,0.0,0.2
pixies,mr. grieves,0.2,0.4
aqualung,strange and beautiful (i'll put a spell on you),0.4,0.2
david bowie,sound and vision,1.0,0.2
vampire weekend,m79,1.0,0.6
explosions in the sky,six days at the bottom of the ocean,0.6,0.6
i'm from barcelona,we're from barcelona,1.0,0.2
pearl jam,oceans,0.8,0.6
pixies,crackity jones,0.8,0.6
beck,lost cause,0.0,0.2
keane,leaving so soon?,1.0,0.6
the fray,she is,1.0,0.2
sonic youth,reena,0.6,0.6
belle and sebastian,the fox in the snow,1.0,0.2
bloc party,kreuzberg,0.0,0.2
m83,run into flowers,0.0,0.2
wilco,war on war,1.0,0.6
franz ferdinand,turn it on,0.4,0.6
modest mouse,black cadillacs,0.2,0.6
modest mouse,little motel,0.4,0.6
metric,the list,0.0,0.2
hot chip,boy from school,0.0,0.2
peter bjorn and john,amsterdam,1.0,0.2
cat power,free,0.4,0.2
franz ferdinand,outsiders,0.0,0.2
franz ferdinand,outsiders,0.0,0.2
deftones,change (in the house of flies),0.4,0.2
the beatles,she's leaving home,0.8,0.8
dread zeppelin,celebration day,0.8,0.6
nightwish,amaranth,0.0,0.4
deftones,digital bath,0.6,0.6
hot hot heat,goodnight goodnight,0.0,0.4
broken social scene,finish your collapse and stay for breakfast,0.8,0.2
the clash,jimmy jazz,1.0,0.6
the beatles,dear prudence,0.8,0.6
linkin park,papercut,0.0,0.2
pendulum,slam,0.0,0.2
ratatat,loud pipes,0.0,0.2
gorillaz,don't get lost in heaven,1.0,0.2
anton maiden,the evil that men do,0.0,0.4
matchbox twenty,unwell,0.8,0.2
patrick wolf,accident & emergency,0.6,0.6
the velvet underground,run run run,1.0,0.6
sugababes,push the button,0.6,0.2
tegan and sara,hop a plane,0.0,0.2
the shins,the past and pending,0.8,0.6
u2,city of blinding lights,1.0,0.2
the white stripes,hotel yorba,1.0,0.0
disturbed,land of confusion,0.6,0.2
the killers,under the gun,1.0,0.2
alanis morissette,you oughta know,0.0,0.2
the magic numbers,forever lost,1.0,0.2
the moldy peaches,anyone else but you,1.0,0.2
wilco,you are my face,0.6,0.8
antony and the johnsons,what can i do?,0.4,0.6
rage against the machine,sleep now in the fire,0.0,0.6
chemistry,キミがいる,1.0,0.6
ratatat,nostrand,0.0,0.2
goldfrapp,lovely 2 c u,0.0,0.2
sigur rós,við spilum endalaust,1.0,0.2
animal collective,the purple bottle,0.6,0.8
queens of the stone age,the lost art of keeping a secret,0.0,0.6
yeah yeah yeahs,no no no,0.4,0.6
the goo goo dolls,black balloon,1.0,0.2
patrick wolf,bloodbeat,0.0,0.6
afi,kill caustic,0.0,0.6
belle and sebastian,me and the major,1.0,0.2
portishead,small,0.4,0.8
kings of convenience,toxic girl,0.0,0.4
stars,set yourself on fire,,
belle and sebastian,the boy with the arab strap,1.0,0.0
röyksopp,alpha male,0.0,0.2
fiona apple,paper bag,0.6,0.8
boards of canada,oscar see through red eye,0.4,0.6
nine inch nails,2 ghosts i,0.0,0.2
deftones,change (in the house of flies),0.0,0.6
the beatles,she's leaving home,0.8,0.6
dread zeppelin,celebration day,1.0,0.6
nightwish,amaranth,0.4,0.2
deftones,digital bath,0.4,0.6
hot hot heat,goodnight goodnight,1.0,0.4
broken social scene,finish your collapse and stay for breakfast,0.6,0.6
the clash,jimmy jazz,1.0,0.6
the beatles,dear prudence,1.0,0.6
linkin park,papercut,0.0,0.2
pendulum,slam,0.0,0.2
ratatat,loud pipes,0.0,0.2
gorillaz,don't get lost in heaven,1.0,0.2
anton maiden,the evil that men do,0.0,0.2
matchbox twenty,unwell,1.0,0.2
patrick wolf,accident & emergency,0.8,0.6
the velvet underground,run run run,0.8,0.6
sugababes,push the button,0.6,0.2
tegan and sara,hop a plane,0.8,0.2
the shins,the past and pending,0.8,0.4
u2,city of blinding lights,1.0,0.2
the white stripes,hotel yorba,1.0,0.0
disturbed,land of confusion,0.6,0.2
the killers,under the gun,0.6,0.2
alanis morissette,you oughta know,0.0,0.2
the magic numbers,forever lost,1.0,0.2
the moldy peaches,anyone else but you,1.0,0.0
wilco,you are my face,0.6,0.6
antony and the johnsons,what can i do?,0.2,0.6
rage against the machine,sleep now in the fire,0.0,0.6
chemistry,キミがいる,1.0,0.6
ratatat,nostrand,0.0,0.2
goldfrapp,lovely 2 c u,0.0,0.2
sigur rós,við spilum endalaust,1.0,0.2
animal collective,the purple bottle,1.0,0.6
queens of the stone age,the lost art of keeping a secret,0.0,0.6
yeah yeah yeahs,no no no,0.4,0.0
the goo goo dolls,black balloon,1.0,0.2
patrick wolf,bloodbeat,0.0,0.6
afi,kill caustic,0.0,0.2
belle and sebastian,me and the major,1.0,0.2
portishead,small,0.0,1.0
kings of convenience,toxic girl,0.2,0.4
stars,set yourself on fire,,
belle and sebastian,the boy with the arab strap,1.0,0.2
röyksopp,alpha male,0.0,0.6
fiona apple,paper bag,0.4,0.8
boards of canada,oscar see through red eye,0.4,0.6
nine inch nails,2 ghosts i,0.2,0.2
beirut,cherbourg,0.4,0.4
beirut,cherbourg,0.4,0.6
the kills,last day of magic,0.0,0.2
evanescence,sweet sacrifice,0.0,0.2
tool,eon blue apocalypse,0.4,0.6
fatboy slim,weapon of choice,0.0,0.2
architecture in helsinki,wishbone,1.0,0.6
morrissey,let me kiss you,0.4,0.4
gnarls barkley,st. elsewhere,0.2,0.6
the beatles,norwegian wood (this bird has flown),0.6,0.6
the beatles,you never give me your money,0.6,0.8
cat power,cross bones style,0.4,0.2
maroon 5,must get out,1.0,0.2
death cab for cutie,photobooth,0.4,0.2
new order,temptation,1.0,0.2
jason mraz,i'm yours,1.0,0.2
nick drake,road,0.4,0.6
tegan and sara,knife going in,0.0,0.2
sigur rós,avalon,0.4,0.6
black rebel motorcycle club,in like the rose,0.0,0.2
fleet foxes,sun it rises,1.0,0.2
damien rice,eskimo,0.6,0.6
kaiser chiefs,time honoured tradition,1.0,0.2
sigur rós,svo hljótt,0.6,0.6
rage against the machine,know your enemy,0.0,0.2
death cab for cutie,no sunlight,1.0,0.2
goldfrapp,a&e,1.0,0.2
the stooges,i wanna be your dog,0.2,0.6
imogen heap,clear the area,0.0,0.8
air,biological,0.2,0.8
the knife,the cop,0.0,0.2
sonic youth,superstar,0.0,0.6
tori amos,crucify,0.0,0.6
30 seconds to mars,attack,0.0,0.2
burial,[untitled],0.4,0.6
coldplay,lovers in japan / reign of love,0.8,0.2
jimmy eat world,hear you me,1.0,0.2
coldplay,everything's not lost,1.0,0.2
midnight juggernauts,shadows,0.0,0.2
tool,jimmy,,
the prodigy,spitfire,0.0,0.6
band of horses,monsters,1.0,0.2
muse,fillip,0.4,0.6
josé gonzález,lovestain,0.0,0.2
justice,stress,0.0,0.6
red hot chili peppers,stadium arcadium,1.0,0.2
shiny toy guns,you are the one,0.4,0.2
the fray,fall away,0.4,0.4
röyksopp,a higher place,0.0,0.2
fleet foxes,your protector,0.2,0.2
pearl jam,do the evolution,0.0,0.2
the kills,last day of magic,0.0,0.2
evanescence,sweet sacrifice,0.0,0.6
tool,eon blue apocalypse,0.0,0.6
fatboy slim,weapon of choice,0.0,0.2
architecture in helsinki,wishbone,1.0,0.2
morrissey,let me kiss you,0.4,0.4
gnarls barkley,st. elsewhere,0.2,0.6
the beatles,norwegian wood (this bird has flown),0.6,0.6
the beatles,you never give me your money,0.6,0.8
cat power,cross bones style,0.0,0.2
maroon 5,must get out,1.0,0.2
death cab for cutie,photobooth,0.6,0.2
new order,temptation,1.0,0.2
jason mraz,i'm yours,1.0,0.2
nick drake,road,0.4,0.2
tegan and sara,knife going in,0.0,0.2
sigur rós,avalon,0.4,0.6
black rebel motorcycle club,in like the rose,0.0,0.2
fleet foxes,sun it rises,1.0,0.6
damien rice,eskimo,0.2,0.6
kaiser chiefs,time honoured tradition,1.0,0.2
sigur rós,svo hljótt,0.4,0.6
rage against the machine,know your enemy,0.0,0.2
death cab for cutie,no sunlight,1.0,0.2
goldfrapp,a&e,1.0,0.2
the stooges,i wanna be your dog,0.4,0.2
imogen heap,clear the area,0.8,0.6
air,biological,0.0,0.6
the knife,the cop,0.0,0.6
sonic youth,superstar,0.4,0.6
tori amos,crucify,0.0,0.8
30 seconds to mars,attack,0.4,0.2
burial,[untitled],0.4,0.6
coldplay,lovers in japan / reign of love,0.8,0.2
jimmy eat world,hear you me,1.0,0.2
coldplay,everything's not lost,1.0,0.6
midnight juggernauts,shadows,0.0,0.4
tool,jimmy,,
the prodigy,spitfire,0.0,0.2
band of horses,monsters,0.6,0.6
muse,fillip,0.4,0.6
josé gonzález,lovestain,0.0,0.2
justice,stress,0.0,0.6
red hot chili peppers,stadium arcadium,0.8,0.6
shiny toy guns,you are the one,0.6,0.2
the fray,fall away,0.0,0.2
röyksopp,a higher place,0.6,0.2
fleet foxes,your protector,0.2,0.2
pearl jam,do the evolution,0.2,0.2
nine inch nails,the great below,0.0,0.6
nine inch nails,the great below,0.0,0.6
the mars volta,televators,0.0,0.6
the walkmen,the rat,1.0,0.4
beirut,the bunker,0.4,0.6
nine inch nails,gave up,0.0,0.6
boards of canada,telephasic workshop,0.4,0.2
jackson and his computer band,utopia,0.6,0.8
system of a down,prison song,0.0,0.8
battles,ddiamondd,0.6,0.8
hard-fi,hard to beat,1.0,0.2
the decemberists,the sporting life,1.0,0.2
beirut,bratislava,0.0,0.2
the shins,pressed in a book,1.0,0.6
tori amos,winter,1.0,0.6
gogol bordello,start wearing purple,0.0,0.2
red hot chili peppers,slow cheetah,0.4,0.2
maxïmo park,the coast is always changing,1.0,0.2
the hives,tick tick boom,0.0,0.6
madonna,miles away,0.0,0.2
the velvet underground,rock and roll,1.0,0.2
the smiths,this night has opened my eyes,0.6,0.6
wolf parade,same ghost every night,0.0,0.6
boards of canada,an eagle in your mind,0.4,0.6
mika,big girl (you are beautiful),1.0,0.2
pixies,something against you,0.6,0.2
tegan and sara,take me anywhere,1.0,0.2
afi,affliction,0.0,0.6
system of a down,deer dance,0.0,0.8
timbaland,apologize (feat. one republic),0.0,0.2
elliott smith,waltz #2 (xo),0.8,0.8
afi,silver and cold,0.2,0.2
placebo,meds,0.0,0.2
pixies,velouria,0.0,0.2
placebo,sleeping with ghosts,0.0,0.2
girl talk,too deep,0.6,0.6
the dresden dolls,good day,0.4,0.8
metric,ending start,0.6,0.4
modest mouse,march into the sea,0.2,0.6
the boomtown rats,i don't like mondays,1.0,0.4
queens of the stone age,make it wit chu,0.2,0.4
the killers,all the pretty faces,0.0,0.2
thom yorke,and it rained all night,0.0,0.6
wilco,pot kettle black,1.0,0.2
system of a down,old school hollywood,0.0,0.6
garbage,queer,0.0,0.6
evanescence,imaginary,0.0,0.4
marilyn manson,rock is dead,0.0,0.2
the fray,heaven forbid,0.6,0.4
kasabian,running battle,0.0,0.2
interpol,specialist,0.0,0.6
the mars volta,televators,0.0,0.8
the walkmen,the rat,1.0,0.2
beirut,the bunker,0.2,0.6
nine inch nails,gave up,0.0,0.8
boards of canada,telephasic workshop,0.4,0.6
jackson and his computer band,utopia,0.6,0.8
system of a down,prison song,0.0,0.6
battles,ddiamondd,0.6,0.6
hard-fi,hard to beat,1.0,0.2
the decemberists,the sporting life,1.0,0.2
beirut,bratislava,0.0,0.2
the shins,pressed in a book,0.8,0.6
tori amos,winter,1.0,0.4
gogol bordello,start wearing purple,0.0,0.2
red hot chili peppers,slow cheetah,0.6,0.6
maxïmo park,the coast is always changing,0.0,0.2
the hives,tick tick boom,0.0,0.2
madonna,miles away,0.4,0.2
the velvet underground,rock and roll,1.0,0.0
the smiths,this night has opened my eyes,0.0,0.2
wolf parade,same ghost every night,0.0,0.2
boards of canada,an eagle in your mind,0.4,0.6
mika,big girl (you are beautiful),1.0,0.4
pixies,something against you,0.8,0.6
tegan and sara,take me anywhere,1.0,0.2
afi,affliction,0.0,0.6
system of a down,deer dance,0.0,0.6
timbaland,apologize (feat. one republic),0.0,0.2
elliott smith,waltz #2 (xo),0.4,0.8
afi,silver and cold,0.0,0.4
placebo,meds,0.0,0.2
pixies,velouria,0.4,0.6
placebo,sleeping with ghosts,0.0,0.2
girl talk,too deep,0.6,0.2
the dresden dolls,good day,0.2,0.6
metric,ending start,0.4,0.4
modest mouse,march into the sea,0.0,0.8
the boomtown rats,i don't like mondays,0.8,0.6
queens of the stone age,make it wit chu,0.6,0.4
the killers,all the pretty faces,0.4,0.6
thom yorke,and it rained all night,0.0,0.6
wilco,pot kettle black,1.0,0.6
system of a down,old school hollywood,0.4,0.8
garbage,queer,0.0,0.2
evanescence,imaginary,0.0,0.4
marilyn manson,rock is dead,0.0,0.2
the fray,heaven forbid,0.6,0.4
kasabian,running battle,0.0,0.2
interpol,specialist,0.0,0.6
imogen heap,i am in love with you,0.4,0.8
imogen heap,i am in love with you,1.0,0.6
erasure,a little respect,1.0,0.2
m83,we own the sky,0.8,0.6
nirvana,sliver,0.6,0.6
the raconteurs,level,0.8,0.6
barry louis polisar,all i want is you,1.0,0.0
nouvelle vague,dance with me,0.0,0.4
nouvelle vague,i melt with you,1.0,0.4
pixies,vamos,0.0,0.6
the long blondes,giddy stratospheres,1.0,0.6
lily allen,shame for you,0.0,0.2
pink floyd,speak to me / breathe,0.4,0.6
joy division,heart and soul,0.0,0.2
the long blondes,lust in the movies,1.0,0.6
mylo,paris four hundred,0.8,0.2
rush,yyz,0.4,0.8
the kills,sour cherry,0.0,0.2
belle and sebastian,act of the apostle,1.0,0.6
boards of canada,ready lets go,0.4,0.6
cansei de ser sexy,fuckoff is not the only thing you have to show,0.0,0.2
nine inch nails,the warning,0.0,0.6
bonobo,intro,0.4,0.2
a perfect circle,passive,0.0,0.2
the killers,exitlude,1.0,0.2
black rebel motorcycle club,we're all in love,0.6,0.6
boards of canada,beware the friendly stranger,0.4,0.6
nine inch nails,the becoming,0.0,0.6
green day,when i come around,1.0,0.2
gorillaz,white light,0.6,0.6
timbaland,the way i are (feat. keri hilson & d.o.e.),0.0,0.2
madonna,let it will be,0.0,0.2
tenacious d,wonderboy,0.6,0.6
oasis,rock 'n' roll star,1.0,0.6
the national,all the wine,1.0,0.2
nouvelle vague,this is not a love song,0.8,0.6
the strokes,you talk way too much,1.0,0.2
the smiths,half a person,1.0,0.2
kasabian,me plus one,0.0,0.6
girl talk,smash your head,0.6,0.6
patrick wolf,magpie,0.0,0.6
modest mouse,the good times are killing me,1.0,0.2
nine inch nails,somewhat damaged,0.4,0.8
my chemical romance,i don't love you,1.0,0.2
modest mouse,a different city,0.2,0.6
alanis morissette,you learn,1.0,0.6
dread zeppelin,d'yer mak'er,1.0,0.2
elliott smith,independence day,0.8,0.6
editors,the racing rats,0.0,0.2
metric,live it out,0.4,0.2
nine inch nails,3 ghosts i,0.4,0.6
erasure,a little respect,1.0,0.2
m83,we own the sky,0.8,0.2
nirvana,sliver,0.6,0.0
the raconteurs,level,0.8,0.6
barry louis polisar,all i want is you,1.0,0.2
nouvelle vague,dance with me,0.0,0.8
nouvelle vague,i melt with you,1.0,0.4
pixies,vamos,0.2,0.6
the long blondes,giddy stratospheres,1.0,0.2
lily allen,shame for you,0.6,0.6
pink floyd,speak to me / breathe,0.4,0.6
joy division,heart and soul,0.0,0.2
the long blondes,lust in the movies,1.0,0.2
mylo,paris four hundred,1.0,0.2
rush,yyz,0.4,0.8
the kills,sour cherry,0.0,0.2
belle and sebastian,act of the apostle,0.8,0.6
boards of canada,ready lets go,0.4,0.2
cansei de ser sexy,fuckoff is not the only thing you have to show,0.0,0.2
nine inch nails,the warning,0.0,0.6
bonobo,intro,0.4,0.6
a perfect circle,passive,0.0,0.2
the killers,exitlude,1.0,0.2
black rebel motorcycle club,we're all in love,0.6,0.6
boards of canada,beware the friendly stranger,0.4,0.6
nine inch nails,the becoming,0.0,0.6
green day,when i come around,1.0,0.2
gorillaz,white light,0.6,0.6
timbaland,the way i are (feat. keri hilson & d.o.e.),0.0,0.2
madonna,let it will be,0.0,0.6
tenacious d,wonderboy,1.0,0.6
oasis,rock 'n' roll star,1.0,0.6
the national,all the wine,1.0,0.2
nouvelle vague,this is not a love song,1.0,0.4
the strokes,you talk way too much,0.8,0.6
the smiths,half a person,0.6,0.6
kasabian,me plus one,0.8,0.4
girl talk,smash your head,0.6,0.2
patrick wolf,magpie,0.0,0.6
modest mouse,the good times are killing me,1.0,0.0
nine inch nails,somewhat damaged,0.4,0.8
my chemical romance,i don't love you,0.6,0.2
modest mouse,a different city,0.2,0.6
alanis morissette,you learn,1.0,0.2
dread zeppelin,d'yer mak'er,1.0,0.4
elliott smith,independence day,1.0,0.4
editors,the racing rats,0.0,0.2
metric,live it out,0.0,0.2
nine inch nails,3 ghosts i,0.4,0.6
kanye west,good morning,1.0,0.2
kanye west,good morning,1.0,0.2
stereophonics,have a nice day,1.0,0.2
a perfect circle,the package,0.0,0.6
black rebel motorcycle club,mercy,0.0,0.2
alice in chains,rooster,0.0,0.2
belle and sebastian,the state i am in,1.0,0.4
death cab for cutie,a movie script ending,1.0,0.2
the strokes,take it or leave it,1.0,0.6
rammstein,ich will,0.0,0.2
chemistry,wings of words (instrumental),1.0,0.6
counting crows,colorblind,0.0,0.2
the long blondes,once and never again,1.0,0.2
pendulum,the other side,0.0,0.2
architecture in helsinki,souvenirs,1.0,0.2
the white stripes,there's no home for you here,1.0,0.6
death from above 1979,going steady,0.0,0.6
gang of four,natural's not in it,0.6,0.6
bauhaus,she's in parties,0.0,0.2
fiona apple,shadowboxer,0.0,0.8
cut copy,so haunted,0.0,0.2
josé gonzález,deadweight on velveteen,0.2,0.4
rammstein,rosenrot,0.0,0.2
avril lavigne,when you're gone,1.0,0.2
we are scientists,it's a hit,1.0,0.6
the shins,a comet appears,0.4,0.6
dusty springfield,son of a preacher man,1.0,0.6
system of a down,needles,0.0,0.6
duffy,delayed devotion,1.0,0.4
cake,i will survive,0.2,0.6
