artist_name,track_name,Live Recording,Audio Production,Aural Intensity,Acoustic Sonority,Electric Sonority,Synthetic Sonority
death cab for cutie,grapevine fires,0.0,1.0,0.4,0.2,0.8,0.4
vampire weekend,walcott,0.0,0.8,0.6,0.6,0.8,0.2
maxïmo park,signal and sign,0.0,0.8,0.8,0.2,0.8,0.4
evanescence,everybody's fool,0.0,1.0,0.8,0.4,1.0,0.4
deep purple,highway star,0.0,0.8,1.0,0.0,1.0,0.0
elliott smith,bled white,0.0,0.8,0.6,0.4,0.8,0.2
broken social scene,hotel,0.0,0.8,0.6,0.4,0.8,0.4
panic at the disco,time to dance,0.0,1.0,0.8,0.2,0.8,0.4
jackson and his computer band,rock on,0.0,1.0,0.8,0.0,0.4,1.0
dj shadow,organ donor,0.0,0.8,0.6,0.2,0.8,0.2
jeff buckley,eternal life,0.0,1.0,1.0,0.0,1.0,0.0
creedence clearwater revisited,bad moon rising,1.0,0.8,0.8,0.2,1.0,0.0
massive attack,group four,0.0,1.0,0.8,0.0,0.8,0.8
slipknot,before i forget,0.0,1.0,1.0,0.0,1.0,0.2
lykke li,little bit,0.0,0.8,0.2,0.2,0.2,0.8
vampire weekend,bryn,0.0,0.8,0.4,0.4,0.8,0.0
air,surfing on a rocket,0.0,1.0,0.4,0.2,0.6,1.0
clap your hands say yeah,in this home on ice,0.0,0.6,0.6,0.2,0.8,0.2
blondie,atomic,0.0,1.0,0.8,0.2,0.8,0.4
wolf parade,it's a curse,0.0,0.8,0.8,0.2,0.8,0.4
kt tunstall,black horse and the cherry tree,0.0,1.0,0.6,0.8,0.4,0.0
red hot chili peppers,parallel universe,0.0,1.0,0.8,0.0,1.0,0.0
placebo,black-eyed,0.0,0.8,0.8,0.0,1.0,0.2
arcade fire,neighborhood #2 (laïka),0.0,0.8,0.8,0.4,0.8,0.2
death from above 1979,little girl,0.0,0.8,1.0,0.2,1.0,0.0
björk,it's oh so quiet,0.0,1.0,0.8,1.0,0.0,0.0
depeche mode,people are people,0.0,1.0,0.8,0.0,0.2,1.0
digitalism,zdarlight,0.0,1.0,0.8,0.0,0.0,1.0
pink floyd,the thin ice,0.0,1.0,0.6,0.6,0.6,0.2
portishead,magic doors,0.0,1.0,0.6,0.6,0.6,0.4
metric,iou,0.0,0.8,0.6,0.2,0.6,0.8
architecture in helsinki,imaginary ordinary,0.0,0.8,0.6,0.6,0.6,0.4
the who,won't get fooled again,0.0,1.0,1.0,0.0,1.0,0.6
joy division,colony,0.0,0.8,0.8,0.2,1.0,0.0
the national,racing like a pro,0.0,1.0,0.4,0.4,0.6,0.2
tokyo police club,nature of the experiment,0.0,0.8,0.8,0.0,1.0,0.0
franz ferdinand,lucid dreams,0.0,1.0,0.8,0.2,0.6,0.8
wilco,kamera,0.0,1.0,0.4,0.4,0.8,0.2
bob dylan,mr. tambourine man,0.0,0.8,0.4,0.8,0.2,0.0
gorillaz,intro,0.0,1.0,0.4,0.2,0.4,0.8
gossip,standing in the way of control,0.0,0.8,1.0,0.2,1.0,0.2
coldplay,twisted logic,0.0,1.0,0.8,0.2,0.8,0.4
röyksopp,someone like me,0.0,1.0,0.6,0.2,0.4,1.0
the knife,one for you,0.0,0.8,0.4,0.0,0.0,1.0
róisín murphy,overpowered,0.0,1.0,0.8,0.0,0.4,1.0
the subways,rock & roll queen,0.0,0.8,1.0,0.0,1.0,0.0
the knife,is it medicine,0.0,0.8,0.6,0.0,0.2,1.0
metric,patriarch on a vespa,0.0,0.8,0.6,0.2,1.0,0.2
silversun pickups,little lover's so polite,0.0,1.0,0.8,0.0,1.0,0.2
gorillaz,all alone,0.0,1.0,0.8,0.2,0.2,1.0
jeff buckley,dream brother,0.0,1.0,0.6,0.2,0.8,0.0
m.i.a.,bamboo banga,0.0,1.0,0.8,0.0,0.4,1.0
spiritualized,ladies and gentlemen we are floating in space,0.0,1.0,0.6,0.6,0.8,0.2
system of a down,question!,0.0,1.0,0.8,0.4,0.8,0.0
the cure,plainsong,0.0,1.0,0.8,0.2,0.8,0.8
the strokes,on the other side,0.0,0.8,0.6,0.0,1.0,0.0
nine inch nails,lights in the sky,0.0,1.0,0.2,0.8,0.0,0.2
the boy least likely to,be gentle with me,0.0,0.8,0.4,1.0,0.2,0.0
the strokes,the end has no end,0.0,0.8,0.8,0.2,1.0,0.0
iron maiden,2 minutes to midnight,0.0,1.0,1.0,0.0,1.0,0.0
black sabbath,war pigs,0.0,0.8,0.8,0.2,1.0,0.0
kings of leon,manhattan,0.0,1.0,0.4,0.2,1.0,0.0
system of a down,revenga,0.0,1.0,1.0,0.0,1.0,0.0
goldfrapp,fly me away,0.0,1.0,0.6,0.2,0.4,1.0
portishead,half day closing,0.0,1.0,0.4,0.6,0.4,0.6
the go! team,get it together,0.0,0.8,0.8,0.4,0.8,0.4
maxïmo park,limassol,0.0,0.8,0.8,0.2,1.0,0.0
david bowie,five years,0.0,0.8,0.8,0.4,0.8,0.0
nelly furtado,no hay igual,0.0,1.0,0.8,0.2,0.2,1.0
muse,screenager,0.0,0.8,0.4,0.6,0.4,0.2
sigur rós,ágætis byrjun,0.0,1.0,0.4,0.8,0.4,0.4
elliott smith,cupid's trick,0.0,0.6,0.8,0.2,0.8,0.0
elliott smith,everything means nothing to me,0.0,1.0,0.8,0.8,0.4,0.2
pixies,la la love you,0.0,1.0,0.4,0.2,1.0,0.0
u2,the unforgettable fire,0.0,1.0,0.6,0.2,0.8,0.6
pixies,i bleed,0.0,1.0,0.6,0.2,1.0,0.0
stars,elevator love letter,0.0,0.8,0.4,0.2,0.6,0.6
kings of leon,revelry,0.0,1.0,0.6,0.2,1.0,0.0
the whitest boy alive,burning,0.0,0.8,0.4,0.4,0.8,0.0
nine inch nails,love is not enough,0.0,1.0,0.8,0.0,1.0,0.6
the clash,white riot,0.0,0.4,1.0,0.2,1.0,0.0
editors,camera,0.0,0.8,0.6,0.2,0.8,0.2
the fratellis,for the girl,0.0,0.8,0.8,0.2,1.0,0.0
pixies,break my body,0.0,0.6,0.8,0.2,1.0,0.0
metric,empty,0.0,0.8,0.8,0.0,1.0,0.2
kate bush,wuthering heights,0.0,1.0,0.6,0.4,0.4,0.8
architecture in helsinki,the owls go,0.0,0.6,0.4,0.8,0.4,0.2
a perfect circle,the nurse who loved me,0.0,1.0,0.4,0.8,0.2,0.2
the white stripes,you don't know what love is (you just do as you're told),0.0,0.8,0.8,0.4,1.0,0.0
pearl jam,once,0.0,1.0,0.8,0.0,1.0,0.0
jimi hendrix,little wing,0.0,0.8,0.4,0.2,1.0,0.0
in flames,metaphor,0.0,1.0,0.6,0.6,0.6,0.2
animal collective,summertime clothes,0.0,1.0,0.8,0.2,0.4,1.0
the decemberists,yankee bayonet (i will be home then),0.0,1.0,0.4,0.8,0.4,0.0
kings of leon,crawl,0.0,1.0,0.8,0.2,1.0,0.0
blue öyster cult,(don't fear) the reaper,0.0,0.8,0.6,0.2,1.0,0.0
mogwai,we're no here,0.0,1.0,1.0,0.2,1.0,0.0
justin timberlake,futuresex/lovesound,0.0,1.0,0.8,0.0,0.4,1.0
kings of leon,true love way,0.0,0.8,0.6,0.2,1.0,0.0
scissor sisters,comfortably numb,0.0,1.0,0.8,0.0,0.2,1.0
aerosmith,i don't want to miss a thing,0.0,1.0,0.8,0.6,0.8,0.2
queen,you're my best friend,0.0,1.0,0.6,0.2,0.8,0.0
yo la tengo,autumn sweater,0.0,0.8,0.4,0.2,0.4,0.8
massive attack,what your soul sings,0.0,1.0,0.4,0.2,0.4,1.0
nine inch nails,right where it belongs,0.0,1.0,0.2,0.6,0.2,0.6
the kills,u.r.a. fever,0.0,0.8,0.4,0.0,0.8,0.6
fleet foxes,heard them stirring,0.0,1.0,0.4,1.0,0.0,0.0
bat for lashes,trophy,0.0,0.8,0.6,0.8,0.2,0.4
bob marley & the wailers,buffalo soldier,,,,,,
the clash,spanish bombs,0.0,0.8,0.6,0.2,1.0,0.0
red hot chili peppers,road trippin',0.0,1.0,0.4,1.0,0.0,0.0
ladytron,playgirl,0.0,0.8,0.6,0.0,0.2,1.0
mando diao,sheepdog,0.0,0.6,0.8,0.0,1.0,0.0
oasis,lyla,0.0,1.0,0.8,0.2,1.0,0.0
the clash,brand new cadillac,0.0,0.8,0.8,0.0,1.0,0.0
cut copy,midnight runner,0.0,1.0,0.8,0.0,0.2,1.0
britney spears,kill the lights,0.0,1.0,0.8,0.0,0.2,1.0
the libertines,what katie did,0.0,0.6,0.4,0.8,0.4,0.0
the clash,hateful,0.0,0.8,0.8,0.2,1.0,0.0
nine inch nails,the good soldier,0.0,1.0,0.8,0.0,0.6,1.0
pixies,caribou,0.0,0.6,0.8,0.0,1.0,0.0
foo fighters,my hero,0.0,1.0,0.8,0.0,1.0,0.0
broken social scene,almost crimes (radio kills remix),0.0,0.8,0.8,0.2,0.8,0.2
black rebel motorcycle club,too real,0.0,0.8,0.8,0.2,1.0,0.0
blur,there's no other way,0.0,0.8,0.6,0.2,1.0,0.2
modest mouse,gravity rides everything,0.0,0.8,0.4,0.2,0.8,0.2
blur,end of a century,0.0,0.8,0.4,0.4,0.8,0.2
bat for lashes,what's a girl to do?,0.0,0.8,0.6,0.4,0.4,0.8
onerepublic,apologize,0.0,1.0,0.6,0.6,0.4,0.4
tegan and sara,you wouldn't like me,0.0,0.8,0.6,0.2,0.8,0.2
camera obscura,let's get out of this country,0.0,1.0,0.6,0.4,0.8,0.2
queens of the stone age,tangled up in plaid,0.0,1.0,0.8,0.2,1.0,0.2
nine inch nails,heresy,0.0,1.0,0.8,0.0,0.6,1.0
disturbed,down with the sickness,0.0,1.0,1.0,0.2,1.0,0.0
phoenix,too young,0.0,1.0,0.6,0.2,0.8,0.4
iamx,president,0.0,1.0,0.8,0.2,0.6,1.0
kiss,detroit rock city,0.0,1.0,0.8,0.0,1.0,0.0
mogwai,kids will be skeletons,0.0,1.0,0.8,0.2,1.0,0.2
pink floyd,young lust,0.0,1.0,0.8,0.2,1.0,0.2
pink floyd,shine on you crazy diamond,0.0,1.0,0.6,0.2,0.8,0.6
patrick wolf,the gypsy king,0.0,0.8,0.6,0.8,0.2,0.2
the white stripes,dead leaves and the dirty ground,0.0,0.6,0.8,0.2,1.0,0.0
black rebel motorcycle club,gospel song,0.0,0.8,0.6,1.0,0.2,0.0
belle and sebastian,dear catastrophe waitress,0.0,1.0,0.4,0.6,0.6,0.2
the doors,l.a. woman,0.2,0.8,0.8,0.4,1.0,0.0
belle and sebastian,if you're feeling sinister,0.0,0.8,0.4,0.8,0.4,0.0
air,another day,0.0,1.0,0.4,0.4,0.6,0.8
grandaddy,the crystal lake,0.0,0.8,0.6,0.2,0.8,0.6
simple minds,don't you (forget about me),0.0,1.0,0.8,0.2,0.8,0.6
new order,crystal,0.0,1.0,0.8,0.2,1.0,0.4
queen,bicycle race,0.0,1.0,0.8,0.2,0.8,0.0
sigur rós,ný batterí,0.0,1.0,1.0,0.4,0.8,0.2
madonna,i love new york,0.0,1.0,0.8,0.0,0.6,0.8
clap your hands say yeah,blue turning gray,0.0,0.4,0.4,0.4,0.6,0.2
explosions in the sky,your hand in mine,0.0,1.0,0.8,0.2,1.0,0.0
the killers,losing touch,0.0,1.0,0.8,0.4,0.8,0.6
the strokes,meet me in the bathroom,0.0,0.8,0.8,0.2,1.0,0.0
nick drake,which will,0.0,0.8,0.2,1.0,0.0,0.0
cat power,good woman,0.0,0.8,0.2,1.0,0.2,0.0
the rakes,retreat,0.0,0.8,0.8,0.2,1.0,0.0
nancy sinatra,bang bang (my baby shot me down),0.0,0.8,0.2,0.2,0.8,0.0
broken social scene,windsurfing nation,0.0,0.8,0.8,0.2,1.0,0.4
the spinto band,oh mandy,0.0,0.8,0.6,0.4,0.8,0.2
kasabian,cutt off,0.0,1.0,0.8,0.2,0.8,0.4
jack johnson,no other way,0.0,1.0,0.4,0.8,0.4,0.0
the smiths,never had no one ever,0.0,0.8,0.4,0.2,1.0,0.0
kaiser chiefs,what did i ever give you?,0.0,0.8,0.6,0.2,0.8,0.2
the smiths,sheila take a bow,0.0,0.8,0.6,0.2,1.0,0.0
in flames,trigger,0.0,1.0,1.0,0.0,1.0,0.2
fujiya & miyagi,collarbone,0.0,0.8,0.4,0.2,0.8,0.6
animal collective,did you see the words,0.0,0.8,0.8,0.2,0.8,0.4
broken social scene,major label debut,0.0,0.6,0.2,0.8,0.4,0.2
modest mouse,fly trapped in a jar,0.0,1.0,0.8,0.2,1.0,0.2
dread zeppelin,misty mountain hop,0.0,0.8,0.6,0.2,0.8,0.2
depeche mode,halo,0.0,1.0,0.8,0.0,0.4,1.0
the futureheads,meantime,0.0,0.8,0.8,0.0,1.0,0.0
portishead,humming,0.0,1.0,0.6,0.6,0.4,0.8
ramones,i wanna be sedated,0.0,0.8,0.8,0.2,1.0,0.0
the beatles,drive my car,0.0,0.8,0.6,0.4,0.8,0.0
radiohead,thinking about you,0.0,0.8,0.4,0.8,0.2,0.0
boards of canada,turquoise hexagon sun,0.0,0.8,0.4,0.2,0.0,1.0
belle and sebastian,sukie in the graveyard,0.0,1.0,0.6,0.2,0.8,0.2
guns n' roses,civil war,0.0,1.0,0.8,0.6,0.8,0.0
david bowie,moonage daydream,0.0,0.8,0.8,0.2,1.0,0.0
the smashing pumpkins,eye,0.0,1.0,0.8,0.0,0.2,1.0
nine inch nails,letting you,0.0,1.0,1.0,0.0,0.8,1.0
tegan and sara,where does the good go,0.0,0.8,0.6,0.2,0.8,0.4
spoon,the underdog,0.0,1.0,0.8,0.8,0.4,0.0
mindless self indulgence,shut me up,0.0,0.8,1.0,0.2,0.8,1.0
cold war kids,we used to vacation,0.0,0.8,0.8,0.4,0.8,0.0
the killers,this is your life,0.0,1.0,0.6,0.2,0.6,0.8
guillemots,trains to brazil,0.0,1.0,0.8,0.8,0.4,0.2
cocorosie,terrible angels,0.0,0.6,0.4,0.6,0.2,0.4
new young pony club,get lucky,0.0,0.8,0.6,0.2,0.8,0.6
elliott smith,punch and judy,0.0,0.6,0.6,0.4,0.8,0.0
my bloody valentine,touched,0.0,0.8,0.4,0.4,0.2,0.8
muse,megalomania,0.0,1.0,0.8,0.8,0.4,0.2
the beatles,maxwell's silver hammer,0.0,1.0,0.4,0.4,0.8,0.4
björk,isobel,0.0,1.0,0.6,0.8,0.2,0.6
keane,your eyes open,0.0,1.0,0.6,0.4,0.6,0.4
tool,hooker with a penis,0.0,1.0,1.0,0.2,1.0,0.0
depeche mode,behind the wheel,0.0,1.0,0.8,0.0,0.2,1.0
the libertines,don't look back into the sun,0.0,0.8,0.8,0.2,1.0,0.0
pink floyd,welcome to the machine,0.0,1.0,0.8,0.4,0.4,1.0
gwen stefani,the sweet escape,0.0,1.0,0.6,0.2,0.4,0.8
mogwai,killing all the flies,0.0,1.0,0.8,0.2,0.8,0.6
!!!,heart of hearts,0.0,0.8,0.8,0.2,0.8,0.6
nine inch nails,god given,0.0,1.0,0.8,0.0,0.4,1.0
rammstein,keine lust,0.0,1.0,1.0,0.2,1.0,0.4
rage against the machine,wake up,0.0,0.8,1.0,0.2,1.0,0.0
franz ferdinand,send him away,0.0,1.0,0.6,0.2,1.0,0.4
cansei de ser sexy,patins,0.0,0.8,0.6,0.2,0.8,0.6
bon iver,creature fear,0.0,0.6,0.8,0.6,0.6,0.0
beastie boys,sabotage,0.0,0.8,1.0,0.2,1.0,0.0
pixies,mr. grieves,0.0,1.0,0.8,0.0,1.0,0.0
aqualung,strange and beautiful (i'll put a spell on you),0.0,1.0,0.4,0.6,0.2,0.6
david bowie,sound and vision,0.0,1.0,0.4,0.2,0.6,0.8
vampire weekend,m79,0.0,0.8,0.6,0.8,0.4,0.0
explosions in the sky,six days at the bottom of the ocean,0.0,1.0,0.8,0.4,1.0,0.0
i'm from barcelona,we're from barcelona,0.0,0.8,0.6,0.8,0.4,0.2
pearl jam,oceans,0.0,1.0,0.6,0.2,1.0,0.0
pixies,crackity jones,0.0,0.8,1.0,0.2,1.0,0.0
beck,lost cause,0.0,1.0,0.4,0.8,0.4,0.0
keane,leaving so soon?,0.0,1.0,0.6,0.6,0.4,0.6
the fray,she is,0.0,0.8,0.6,0.4,0.8,0.2
sonic youth,reena,0.0,1.0,0.6,0.0,1.0,0.0
belle and sebastian,the fox in the snow,0.0,0.8,0.2,1.0,0.2,0.0
bloc party,kreuzberg,0.0,1.0,0.4,0.2,0.8,0.4
m83,run into flowers,0.0,0.8,0.8,0.0,0.4,1.0
wilco,war on war,0.0,1.0,0.6,0.4,0.8,0.6
franz ferdinand,turn it on,0.0,1.0,0.8,0.2,0.8,0.4
modest mouse,black cadillacs,0.0,0.8,0.8,0.2,1.0,0.0
modest mouse,little motel,0.0,1.0,0.4,0.2,0.8,0.2
metric,the list,0.0,0.8,0.6,0.0,0.8,0.4
hot chip,boy from school,0.0,1.0,0.4,0.0,0.4,1.0
peter bjorn and john,amsterdam,0.0,0.8,0.6,0.2,0.8,0.0
cat power,free,0.0,0.8,0.6,0.2,0.8,0.2
franz ferdinand,outsiders,0.0,1.0,0.8,0.2,1.0,0.2
deftones,change (in the house of flies),0.0,1.0,0.6,0.0,1.0,0.4
the beatles,she's leaving home,0.0,1.0,0.4,1.0,0.0,0.0
dread zeppelin,celebration day,0.0,0.8,0.6,0.2,1.0,0.0
nightwish,amaranth,0.0,1.0,1.0,0.4,0.8,0.4
deftones,digital bath,0.0,1.0,0.8,0.2,1.0,0.4
hot hot heat,goodnight goodnight,0.0,1.0,0.8,0.2,0.8,0.6
broken social scene,finish your collapse and stay for breakfast,0.0,1.0,0.4,0.2,0.8,0.2
the clash,jimmy jazz,0.0,0.8,0.4,0.4,0.8,0.0
the beatles,dear prudence,0.0,1.0,0.6,0.4,0.8,0.0
linkin park,papercut,0.0,1.0,1.0,0.0,1.0,0.6
pendulum,slam,0.0,1.0,1.0,0.0,0.2,1.0
ratatat,loud pipes,0.0,1.0,0.8,0.0,0.8,0.8
gorillaz,don't get lost in heaven,0.0,1.0,0.4,0.8,0.2,0.4
anton maiden,the evil that men do,0.0,0.0,0.4,0.2,0.0,1.0
matchbox twenty,unwell,0.0,1.0,0.6,0.6,0.8,0.2
patrick wolf,accident & emergency,0.0,1.0,0.6,0.6,0.4,0.4
the velvet underground,run run run,0.0,0.6,0.8,0.2,1.0,0.0
sugababes,push the button,0.0,1.0,0.8,0.2,0.4,1.0
tegan and sara,hop a plane,0.0,1.0,0.8,0.2,0.8,0.2
the shins,the past and pending,0.0,0.6,0.2,0.8,0.4,0.2
u2,city of blinding lights,0.0,1.0,0.8,0.4,0.8,0.4
the white stripes,hotel yorba,0.2,0.6,0.6,0.8,0.4,0.0
disturbed,land of confusion,0.0,1.0,0.8,0.0,1.0,0.2
the killers,under the gun,0.0,0.8,0.8,0.2,0.8,0.6
alanis morissette,you oughta know,0.0,1.0,0.8,0.2,1.0,0.0
the magic numbers,forever lost,0.0,0.8,0.4,0.6,0.4,0.0
the moldy peaches,anyone else but you,0.0,0.2,0.2,1.0,0.0,0.0
wilco,you are my face,0.0,1.0,0.6,0.4,0.8,0.0
antony and the johnsons,what can i do?,0.0,0.8,0.4,1.0,0.2,0.0
rage against the machine,sleep now in the fire,0.0,1.0,1.0,0.2,1.0,0.0
chemistry,キミがいる,0.0,1.0,0.4,0.4,0.2,0.8
ratatat,nostrand,0.0,1.0,0.8,0.0,1.0,0.8
goldfrapp,lovely 2 c u,0.0,1.0,0.8,0.0,0.4,1.0
sigur rós,við spilum endalaust,0.0,1.0,0.8,0.4,0.8,0.2
animal collective,the purple bottle,0.0,0.8,0.8,0.4,0.8,0.2
queens of the stone age,the lost art of keeping a secret,0.0,1.0,0.6,0.0,1.0,0.2
yeah yeah yeahs,no no no,0.0,0.8,0.8,0.2,1.0,0.0
the goo goo dolls,black balloon,0.0,1.0,0.6,0.6,0.8,0.2
patrick wolf,bloodbeat,0.0,0.8,0.8,0.2,0.2,1.0
afi,kill caustic,0.0,1.0,1.0,0.0,1.0,0.2
belle and sebastian,me and the major,0.0,0.8,0.6,0.4,0.8,0.2
portishead,small,0.0,1.0,0.6,0.6,0.6,0.6
kings of convenience,toxic girl,0.0,0.8,0.2,1.0,0.2,0.0
stars,set yourself on fire,,,,,,
belle and sebastian,the boy with the arab strap,0.0,0.8,0.4,0.4,0.8,0.2
röyksopp,alpha male,0.0,1.0,0.8,0.0,0.0,1.0
fiona apple,paper bag,0.0,1.0,0.6,0.8,0.2,0.0
boards of canada,oscar see through red eye,0.0,0.8,0.6,0.2,0.6,0.8
nine inch nails,2 ghosts i,0.0,1.0,0.4,0.2,0.8,0.6
beirut,cherbourg,0.0,1.0,0.6,1.0,0.2,0.0
the kills,last day of magic,0.0,0.8,0.8,0.0,1.0,0.4
evanescence,sweet sacrifice,0.0,1.0,0.8,0.2,1.0,0.2
tool,eon blue apocalypse,0.0,1.0,0.4,0.0,1.0,0.0
fatboy slim,weapon of choice,0.0,1.0,0.8,0.2,0.6,0.8
architecture in helsinki,wishbone,0.0,0.8,0.6,0.6,0.4,0.4
morrissey,let me kiss you,0.0,1.0,0.6,0.2,0.8,0.2
gnarls barkley,st. elsewhere,0.0,1.0,0.6,0.2,0.6,0.8
the beatles,norwegian wood (this bird has flown),0.0,0.8,0.2,1.0,0.2,0.0
the beatles,you never give me your money,0.0,1.0,0.6,0.4,0.6,0.0
cat power,cross bones style,0.0,0.8,0.6,0.4,0.8,0.0
maroon 5,must get out,0.0,1.0,0.4,0.2,0.8,0.2
death cab for cutie,photobooth,0.0,0.8,0.6,0.2,0.8,0.0
new order,temptation,0.0,0.8,0.6,0.0,0.8,1.0
jason mraz,i'm yours,0.0,1.0,0.4,0.8,0.4,0.0
nick drake,road,0.0,0.8,0.2,1.0,0.0,0.0
tegan and sara,knife going in,0.0,1.0,0.6,0.2,0.8,0.6
sigur rós,avalon,0.0,1.0,0.2,0.2,0.0,0.8
black rebel motorcycle club,in like the rose,0.0,0.8,0.8,0.0,1.0,0.0
fleet foxes,sun it rises,0.0,0.8,0.6,1.0,0.2,0.0
damien rice,eskimo,0.0,0.8,0.6,1.0,0.2,0.0
kaiser chiefs,time honoured tradition,0.0,0.8,0.8,0.2,1.0,0.0
sigur rós,svo hljótt,0.0,1.0,0.6,0.8,0.4,0.2
rage against the machine,know your enemy,0.0,1.0,1.0,0.2,1.0,0.0
death cab for cutie,no sunlight,0.0,1.0,0.6,0.2,1.0,0.2
goldfrapp,a&e,0.0,1.0,0.4,0.8,0.4,0.4
the stooges,i wanna be your dog,0.0,0.6,0.8,0.4,1.0,0.0
imogen heap,clear the area,0.0,1.0,0.4,0.2,0.2,1.0
air,biological,0.0,1.0,0.4,0.4,0.2,1.0
the knife,the cop,0.0,0.8,0.4,0.0,0.2,1.0
sonic youth,superstar,0.0,0.8,0.6,0.0,1.0,0.0
tori amos,crucify,0.0,1.0,0.6,0.8,0.4,0.4
30 seconds to mars,attack,0.0,1.0,0.8,0.0,1.0,0.4
burial,[untitled],0.0,0.8,0.4,0.0,0.0,1.0
coldplay,lovers in japan / reign of love,0.0,1.0,0.6,0.6,0.6,0.4
jimmy eat world,hear you me,0.0,1.0,0.4,0.8,0.4,0.2
coldplay,everything's not lost,0.0,0.8,0.6,0.8,0.4,0.0
midnight juggernauts,shadows,0.0,0.8,0.8,0.2,0.4,1.0
tool,jimmy,0.0,1.0,0.8,0.0,1.0,0.0
the prodigy,spitfire,0.0,1.0,1.0,0.0,0.6,1.0
band of horses,monsters,0.0,0.8,0.4,0.8,0.4,0.0
muse,fillip,0.0,0.8,0.8,0.2,1.0,0.0
josé gonzález,lovestain,0.0,0.8,0.2,1.0,0.0,0.0
justice,stress,0.0,1.0,1.0,0.0,0.2,1.0
red hot chili peppers,stadium arcadium,0.0,1.0,0.6,0.2,1.0,0.2
shiny toy guns,you are the one,0.0,1.0,0.8,0.2,0.8,0.8
the fray,fall away,0.0,1.0,0.6,0.6,0.6,0.0
röyksopp,a higher place,0.0,1.0,0.4,0.0,0.2,1.0
fleet foxes,your protector,0.0,1.0,0.6,1.0,0.2,0.0
pearl jam,do the evolution,0.0,0.8,1.0,0.0,1.0,0.0
nine inch nails,the great below,0.0,1.0,0.4,0.2,0.6,0.8
the mars volta,televators,0.0,1.0,0.4,0.8,0.4,0.2
the walkmen,the rat,0.0,0.8,1.0,0.4,1.0,0.0
beirut,the bunker,0.0,0.8,0.4,0.8,0.4,0.4
nine inch nails,gave up,0.0,1.0,1.0,0.0,1.0,0.8
boards of canada,telephasic workshop,0.0,0.8,0.6,0.2,0.0,1.0
jackson and his computer band,utopia,0.0,1.0,0.8,0.0,0.2,1.0
system of a down,prison song,0.0,1.0,1.0,0.0,1.0,0.0
battles,ddiamondd,0.0,1.0,0.8,0.4,0.8,0.4
hard-fi,hard to beat,0.0,0.8,0.8,0.2,0.8,0.2
the decemberists,the sporting life,0.0,1.0,0.6,0.4,0.8,0.0
beirut,bratislava,0.0,0.6,0.6,1.0,0.2,0.0
the shins,pressed in a book,0.0,0.6,0.6,0.4,0.8,0.2
tori amos,winter,0.0,1.0,0.4,0.8,0.2,0.2
gogol bordello,start wearing purple,0.0,0.8,0.8,0.8,0.6,0.0
red hot chili peppers,slow cheetah,0.0,1.0,0.4,0.8,0.4,0.0
maxïmo park,the coast is always changing,0.0,0.8,0.8,0.2,1.0,0.2
the hives,tick tick boom,0.0,1.0,1.0,0.2,1.0,0.0
madonna,miles away,0.0,1.0,0.6,0.6,0.4,0.8
the velvet underground,rock and roll,0.0,0.8,0.6,0.2,1.0,0.0
the smiths,this night has opened my eyes,0.4,0.6,0.4,0.2,1.0,0.0
wolf parade,same ghost every night,0.0,0.8,0.6,0.4,0.8,0.6
boards of canada,an eagle in your mind,0.0,0.8,0.4,0.0,0.0,1.0
mika,big girl (you are beautiful),0.0,1.0,0.8,0.6,0.4,0.2
pixies,something against you,0.0,0.6,1.0,0.2,1.0,0.0
tegan and sara,take me anywhere,0.0,0.8,0.6,0.2,0.8,0.4
afi,affliction,0.0,0.6,1.0,0.0,1.0,0.0
system of a down,deer dance,0.0,1.0,1.0,0.2,1.0,0.0
timbaland,apologize (feat. one republic),0.0,1.0,0.6,0.4,0.2,0.8
elliott smith,waltz #2 (xo),0.0,1.0,0.6,0.8,0.4,0.0
afi,silver and cold,0.0,1.0,0.8,0.2,0.8,0.4
placebo,meds,0.0,0.8,0.8,0.2,1.0,0.2
pixies,velouria,0.0,0.8,0.6,0.0,1.0,0.2
placebo,sleeping with ghosts,0.0,1.0,0.6,0.2,0.8,0.4
girl talk,too deep,0.0,0.8,1.0,0.2,0.8,0.6
the dresden dolls,good day,0.0,0.8,0.8,1.0,0.0,0.0
metric,ending start,0.0,1.0,0.6,0.2,0.8,0.6
modest mouse,march into the sea,0.0,1.0,1.0,0.2,1.0,0.0
the boomtown rats,i don't like mondays,0.0,1.0,0.4,0.8,0.4,0.2
queens of the stone age,make it wit chu,0.0,1.0,0.4,0.2,1.0,0.2
the killers,all the pretty faces,0.0,0.8,0.8,0.0,1.0,0.2
thom yorke,and it rained all night,0.0,1.0,0.6,0.0,0.2,1.0
wilco,pot kettle black,0.0,1.0,0.6,0.4,0.8,0.4
system of a down,old school hollywood,0.0,1.0,0.8,0.0,0.8,0.8
garbage,queer,0.0,1.0,0.6,0.0,0.6,0.8
evanescence,imaginary,0.0,1.0,0.8,0.2,0.8,0.4
marilyn manson,rock is dead,0.0,1.0,1.0,0.0,1.0,0.4
the fray,heaven forbid,0.0,0.8,0.6,0.4,0.8,0.0
kasabian,running battle,0.0,0.8,0.6,0.2,0.8,0.6
interpol,specialist,0.0,0.8,0.8,0.2,1.0,0.0
imogen heap,i am in love with you,0.0,1.0,0.6,0.2,0.2,1.0
erasure,a little respect,0.0,1.0,0.6,0.4,0.2,1.0
